fecha,temperatura_media_C,humedad_relativa_%,velocidad_viento_m_s,velocidad_viento_km_h,precipitacion_mm_mes
2022-11-01,24.06,36.54,2.46,8.87,16.98
2022-12-01,25.08,53.97,2.46,8.86,72.13
2023-01-01,25.03,60.95,2.42,8.7,140.74
2023-02-01,23.51,64.87,2.05,7.37,75.53
2023-03-01,24.29,69.46,2.07,7.46,122.21
2023-04-01,19.0,77.39,2.11,7.6,98.69
2023-05-01,17.45,67.57,1.85,6.67,2.46
2023-06-01,15.99,55.63,1.82,6.54,0.02
2023-07-01,16.51,50.65,2.05,7.39,0.58
2023-08-01,19.92,30.6,2.38,8.57,0.09
2023-09-01,22.44,37.45,2.81,10.1,7.29
