departamento_nombre,latitude,longitude,organic_carbon,ph,clay,silt,sand,coords
Caseros,-33.201165,-61.57584,19.3,,,,,"(-61.57584, -33.201165)"
Caseros,-33.201165,-61.57584,13.0,,,,,"(-61.57584, -33.201165)"
Caseros,-33.201165,-61.57584,10.5,,,,,"(-61.57584, -33.201165)"
Caseros,-33.201165,-61.57584,3.7,,,,,"(-61.57584, -33.201165)"
Caseros,-33.201165,-61.57584,2.9,,,,,"(-61.57584, -33.201165)"
Caseros,-33.201165,-61.57584,1.3,,,,,"(-61.57584, -33.201165)"
Caseros,-33.201165,-61.57584,1.5,,,,,"(-61.57584, -33.201165)"
Caseros,-33.229749,-61.653585,6.8,,,,,"(-61.653585, -33.229749)"
Caseros,-33.229749,-61.653585,5.5,,,,,"(-61.653585, -33.229749)"
Caseros,-33.229749,-61.653585,4.7,,,,,"(-61.653585, -33.229749)"
Caseros,-33.192174,-61.686671,17.8,,,,,"(-61.686671, -33.192174)"
Caseros,-33.192174,-61.686671,16.4,,,,,"(-61.686671, -33.192174)"
Caseros,-33.192174,-61.686671,7.8,,,,,"(-61.686671, -33.192174)"
Caseros,-33.192174,-61.686671,5.8,,,,,"(-61.686671, -33.192174)"
Caseros,-33.192174,-61.686671,3.5,,,,,"(-61.686671, -33.192174)"
Caseros,-33.192174,-61.686671,1.2,,,,,"(-61.686671, -33.192174)"
Caseros,-33.192174,-61.686671,1.8,,,,,"(-61.686671, -33.192174)"
Caseros,-33.299674,-61.733098,18.6,,,,,"(-61.733098, -33.299674)"
Caseros,-33.299674,-61.733098,13.6,,,,,"(-61.733098, -33.299674)"
Caseros,-33.299674,-61.733098,6.5,,,,,"(-61.733098, -33.299674)"
Caseros,-33.299674,-61.733098,3.8,,,,,"(-61.733098, -33.299674)"
Caseros,-33.299674,-61.733098,1.9,,,,,"(-61.733098, -33.299674)"
San Antonio de Areco,-34.270476,-59.619066,16.8,6.6,25.0,61.0,14.0,"(-59.619066, -34.270476)"
San Antonio de Areco,-34.270476,-59.619066,5.3,7.4,24.0,64.0,13.0,"(-59.619066, -34.270476)"
San Antonio de Areco,-34.270476,-59.619066,1.8,8.5,25.0,61.0,14.0,"(-59.619066, -34.270476)"
San Antonio de Areco,-34.270476,-59.619066,1.4,8.4,32.0,59.0,10.0,"(-59.619066, -34.270476)"
San Antonio de Areco,-34.270476,-59.619066,1.0,8.5,32.0,61.0,7.0,"(-59.619066, -34.270476)"
San Antonio de Areco,-34.270476,-59.619066,0.9,8.3,27.0,61.0,11.0,"(-59.619066, -34.270476)"
Villarino,-39.348333,-62.631667,4.4,,,,,"(-62.631667, -39.348333)"
Villarino,-39.348333,-62.631667,2.3,,,,,"(-62.631667, -39.348333)"
Villarino,-39.348333,-62.631667,1.1,,,,,"(-62.631667, -39.348333)"
Villarino,-39.348333,-62.631667,0.7,,,,,"(-62.631667, -39.348333)"
Villarino,-39.398333,-62.628333,6.5,,,,,"(-62.628333, -39.398333)"
Villarino,-39.398333,-62.628333,5.1,,,,,"(-62.628333, -39.398333)"
Villarino,-39.398333,-62.628333,4.0,,,,,"(-62.628333, -39.398333)"
Villarino,-39.398333,-62.628333,2.7,,,,,"(-62.628333, -39.398333)"
Villarino,-39.396667,-62.63,5.5,,,,,"(-62.63, -39.396667)"
Villarino,-39.396667,-62.63,3.2,,,,,"(-62.63, -39.396667)"
Villarino,-39.396667,-62.63,2.8,,,,,"(-62.63, -39.396667)"
Villarino,-39.396667,-62.628333,6.3,,,,,"(-62.628333, -39.396667)"
Villarino,-39.396667,-62.628333,2.2,,,,,"(-62.628333, -39.396667)"
Villarino,-39.396667,-62.628333,1.9,,,,,"(-62.628333, -39.396667)"
Villarino,-39.396667,-62.628333,2.2,,,,,"(-62.628333, -39.396667)"
Villarino,-39.395,-62.626667,6.3,,,,,"(-62.626667, -39.395)"
Villarino,-39.395,-62.626667,4.4,,,,,"(-62.626667, -39.395)"
Villarino,-39.395,-62.626667,2.6,,,,,"(-62.626667, -39.395)"
Villarino,-39.395,-62.626667,1.3,,,,,"(-62.626667, -39.395)"
Villarino,-39.391667,-62.625,5.3,,,,,"(-62.625, -39.391667)"
Villarino,-39.391667,-62.625,6.6,,,,,"(-62.625, -39.391667)"
Villarino,-39.391667,-62.625,3.7,,,,,"(-62.625, -39.391667)"
Villarino,-39.391667,-62.625,2.1,,,,,"(-62.625, -39.391667)"
Villarino,-39.391667,-62.625,1.3,,,,,"(-62.625, -39.391667)"
Villarino,-39.388333,-62.618333,8.3,,,,,"(-62.618333, -39.388333)"
Villarino,-39.388333,-62.618333,5.2,,,,,"(-62.618333, -39.388333)"
Villarino,-39.388333,-62.618333,2.5,,,,,"(-62.618333, -39.388333)"
Villarino,-39.388333,-62.618333,1.8,,,,,"(-62.618333, -39.388333)"
Villarino,-39.388333,-62.618333,1.8,,,,,"(-62.618333, -39.388333)"
Baradero,-34.058957,-59.707758,20.6,5.4,25.0,64.0,11.0,"(-59.707758, -34.058957)"
Baradero,-34.058957,-59.707758,17.7,5.3,28.0,62.0,10.0,"(-59.707758, -34.058957)"
Baradero,-34.058957,-59.707758,8.4,6.3,54.0,41.0,6.0,"(-59.707758, -34.058957)"
Baradero,-34.058957,-59.707758,3.5,6.9,42.0,51.0,7.0,"(-59.707758, -34.058957)"
Baradero,-34.058957,-59.707758,4.7,7.8,29.0,61.0,10.0,"(-59.707758, -34.058957)"
Baradero,-34.058957,-59.707758,1.9,7.9,20.0,62.0,18.0,"(-59.707758, -34.058957)"
Villarino,-39.39,-62.618333,5.1,,,,,"(-62.618333, -39.39)"
Villarino,-39.39,-62.618333,4.0,,,,,"(-62.618333, -39.39)"
Villarino,-39.39,-62.618333,3.0,,,,,"(-62.618333, -39.39)"
Villarino,-39.393333,-62.618333,7.1,,,,,"(-62.618333, -39.393333)"
Villarino,-39.393333,-62.618333,2.2,,,,,"(-62.618333, -39.393333)"
Villarino,-39.393333,-62.618333,1.7,,,,,"(-62.618333, -39.393333)"
San Rafael,-34.740484,-67.721868,2.5,,,,,"(-67.721868, -34.740484)"
San Rafael,-34.630941,-68.030288,2.9,,,,,"(-68.030288, -34.630941)"
San Rafael,-34.630941,-68.030288,1.7,,,,,"(-68.030288, -34.630941)"
San Rafael,-34.630941,-68.030288,0.5,,,,,"(-68.030288, -34.630941)"
San Rafael,-34.630941,-68.030288,0.2,,,,,"(-68.030288, -34.630941)"
San Rafael,-34.583391,-67.791748,13.0,,,,,"(-67.791748, -34.583391)"
San Rafael,-34.583391,-67.791748,8.6,,,,,"(-67.791748, -34.583391)"
San Rafael,-34.583391,-67.791748,2.5,,,,,"(-67.791748, -34.583391)"
San Rafael,-34.583391,-67.791748,3.3,,,,,"(-67.791748, -34.583391)"
San Rafael,-34.583391,-67.791748,0.6,,,,,"(-67.791748, -34.583391)"
San Rafael,-34.697702,-67.839721,2.9,,,,,"(-67.839721, -34.697702)"
San Rafael,-34.697702,-67.839721,4.0,,,,,"(-67.839721, -34.697702)"
San Rafael,-34.697702,-67.839721,1.4,,,,,"(-67.839721, -34.697702)"
San Rafael,-34.697702,-67.839721,1.3,,,,,"(-67.839721, -34.697702)"
San Rafael,-34.697702,-67.839721,1.0,,,,,"(-67.839721, -34.697702)"
San Rafael,-34.651975,-67.754856,4.9,,,,,"(-67.754856, -34.651975)"
San Rafael,-34.651975,-67.754856,4.4,,,,,"(-67.754856, -34.651975)"
San Rafael,-34.651975,-67.754856,1.2,,,,,"(-67.754856, -34.651975)"
San Rafael,-34.651975,-67.754856,6.5,,,,,"(-67.754856, -34.651975)"
San Rafael,-34.651975,-67.754856,1.5,,,,,"(-67.754856, -34.651975)"
San Rafael,-34.66241,-67.692382,1.9,,,,,"(-67.692382, -34.66241)"
San Rafael,-34.66241,-67.692382,1.6,,,,,"(-67.692382, -34.66241)"
San Rafael,-34.66241,-67.692382,1.1,,,,,"(-67.692382, -34.66241)"
San Rafael,-34.66241,-67.692382,1.6,,,,,"(-67.692382, -34.66241)"
San Rafael,-34.66241,-67.692382,1.0,,,,,"(-67.692382, -34.66241)"
San Rafael,-34.690064,-67.787049,4.6,,,,,"(-67.787049, -34.690064)"
San Rafael,-34.690064,-67.787049,3.7,,,,,"(-67.787049, -34.690064)"
San Rafael,-34.690064,-67.787049,3.3,,,,,"(-67.787049, -34.690064)"
San Rafael,-34.690064,-67.787049,1.3,,,,,"(-67.787049, -34.690064)"
San Rafael,-34.690064,-67.787049,1.8,,,,,"(-67.787049, -34.690064)"
San Rafael,-34.690064,-67.787049,1.0,,,,,"(-67.787049, -34.690064)"
San Rafael,-34.736373,-67.907918,3.7,,,,,"(-67.907918, -34.736373)"
San Rafael,-34.736373,-67.907918,2.9,,,,,"(-67.907918, -34.736373)"
San Rafael,-34.736373,-67.907918,1.5,,,,,"(-67.907918, -34.736373)"
San Rafael,-34.736373,-67.907918,0.9,,,,,"(-67.907918, -34.736373)"
San Rafael,-34.61952,-67.732539,2.3,,,,,"(-67.732539, -34.61952)"
San Rafael,-34.61952,-67.732539,1.0,,,,,"(-67.732539, -34.61952)"
San Rafael,-34.61952,-67.732539,0.6,,,,,"(-67.732539, -34.61952)"
San Rafael,-34.775179,-67.744575,5.1,,,,,"(-67.744575, -34.775179)"
San Rafael,-34.775179,-67.744575,2.1,,,,,"(-67.744575, -34.775179)"
San Rafael,-34.775179,-67.744575,5.1,,,,,"(-67.744575, -34.775179)"
San Rafael,-34.775179,-67.744575,3.6,,,,,"(-67.744575, -34.775179)"
San Rafael,-34.751229,-67.806674,1.6,,,,,"(-67.806674, -34.751229)"
San Rafael,-34.751229,-67.806674,1.9,,,,,"(-67.806674, -34.751229)"
San Rafael,-34.751229,-67.806674,0.7,,,,,"(-67.806674, -34.751229)"
San Rafael,-34.751229,-67.806674,0.2,,,,,"(-67.806674, -34.751229)"
San Rafael,-34.627481,-67.748656,1.9,,,,,"(-67.748656, -34.627481)"
San Rafael,-34.627481,-67.748656,1.8,,,,,"(-67.748656, -34.627481)"
San Rafael,-34.627481,-67.748656,1.2,,,,,"(-67.748656, -34.627481)"
San Rafael,-34.684119,-68.021212,3.3,,,,,"(-68.021212, -34.684119)"
San Rafael,-34.684119,-68.021212,2.1,,,,,"(-68.021212, -34.684119)"
San Rafael,-34.684119,-68.021212,1.9,,,,,"(-68.021212, -34.684119)"
San Rafael,-34.684119,-68.021212,1.7,,,,,"(-68.021212, -34.684119)"
San Rafael,-34.684119,-68.021212,1.3,,,,,"(-68.021212, -34.684119)"
San Rafael,-34.619792,-67.797621,1.8,,,,,"(-67.797621, -34.619792)"
San Rafael,-34.619792,-67.797621,2.1,,,,,"(-67.797621, -34.619792)"
San Rafael,-34.619792,-67.797621,1.8,,,,,"(-67.797621, -34.619792)"
San Rafael,-34.619792,-67.797621,1.5,,,,,"(-67.797621, -34.619792)"
San Rafael,-34.556255,-67.71105,1.1,,,,,"(-67.71105, -34.556255)"
San Rafael,-34.556255,-67.71105,2.5,,,,,"(-67.71105, -34.556255)"
San Rafael,-34.556255,-67.71105,3.8,,,,,"(-67.71105, -34.556255)"
San Rafael,-34.556255,-67.71105,1.7,,,,,"(-67.71105, -34.556255)"
San Antonio de Areco,-34.220306,-59.727959,27.1,6.3,32.0,59.0,9.0,"(-59.727959, -34.220306)"
San Antonio de Areco,-34.220306,-59.727959,6.5,7.1,29.0,61.0,10.0,"(-59.727959, -34.220306)"
San Antonio de Areco,-34.220306,-59.727959,5.9,7.1,56.0,41.0,3.0,"(-59.727959, -34.220306)"
San Antonio de Areco,-34.220306,-59.727959,2.8,7.1,50.0,46.0,4.0,"(-59.727959, -34.220306)"
San Antonio de Areco,-34.220306,-59.727959,1.8,7.1,32.0,60.0,8.0,"(-59.727959, -34.220306)"
San Antonio de Areco,-34.220306,-59.727959,,7.5,30.0,61.0,10.0,"(-59.727959, -34.220306)"
San Antonio de Areco,-34.220306,-59.727959,,7.6,31.0,58.0,11.0,"(-59.727959, -34.220306)"
San Rafael,-34.563895,-67.715409,1.7,,,,,"(-67.715409, -34.563895)"
San Rafael,-34.563895,-67.715409,1.4,,,,,"(-67.715409, -34.563895)"
San Rafael,-34.563895,-67.715409,1.0,,,,,"(-67.715409, -34.563895)"
San Rafael,-34.563895,-67.715409,0.9,,,,,"(-67.715409, -34.563895)"
San Rafael,-34.561978,-67.748318,4.2,,,,,"(-67.748318, -34.561978)"
San Rafael,-34.561978,-67.748318,1.6,,,,,"(-67.748318, -34.561978)"
San Rafael,-34.561978,-67.748318,0.9,,,,,"(-67.748318, -34.561978)"
San Rafael,-34.561978,-67.748318,0.5,,,,,"(-67.748318, -34.561978)"
San Rafael,-34.561978,-67.748318,1.5,,,,,"(-67.748318, -34.561978)"
San Rafael,-34.690183,-67.782053,6.4,,,,,"(-67.782053, -34.690183)"
San Rafael,-34.690183,-67.782053,5.5,,,,,"(-67.782053, -34.690183)"
San Rafael,-34.690183,-67.782053,5.9,,,,,"(-67.782053, -34.690183)"
San Rafael,-34.690183,-67.782053,2.6,,,,,"(-67.782053, -34.690183)"
San Rafael,-34.696232,-67.826879,1.3,,,,,"(-67.826879, -34.696232)"
San Rafael,-34.696232,-67.826879,1.4,,,,,"(-67.826879, -34.696232)"
San Rafael,-34.696232,-67.826879,1.1,,,,,"(-67.826879, -34.696232)"
San Rafael,-34.746291,-67.741446,1.4,,,,,"(-67.741446, -34.746291)"
San Rafael,-34.746291,-67.741446,1.0,,,,,"(-67.741446, -34.746291)"
San Rafael,-34.746291,-67.741446,0.6,,,,,"(-67.741446, -34.746291)"
San Rafael,-34.700418,-67.883941,0.9,,,,,"(-67.883941, -34.700418)"
San Rafael,-34.700418,-67.883941,2.3,,,,,"(-67.883941, -34.700418)"
San Rafael,-34.700418,-67.883941,1.8,,,,,"(-67.883941, -34.700418)"
San Rafael,-34.700418,-67.883941,2.0,,,,,"(-67.883941, -34.700418)"
San Rafael,-34.700418,-67.883941,1.3,,,,,"(-67.883941, -34.700418)"
San Rafael,-34.700418,-67.883941,1.6,,,,,"(-67.883941, -34.700418)"
San Rafael,-34.708478,-67.878065,1.3,,,,,"(-67.878065, -34.708478)"
San Rafael,-34.708478,-67.878065,1.7,,,,,"(-67.878065, -34.708478)"
San Rafael,-34.708478,-67.878065,1.7,,,,,"(-67.878065, -34.708478)"
San Rafael,-34.708478,-67.878065,0.9,,,,,"(-67.878065, -34.708478)"
San Rafael,-34.708478,-67.878065,0.9,,,,,"(-67.878065, -34.708478)"
San Rafael,-34.723175,-67.872385,1.3,,,,,"(-67.872385, -34.723175)"
San Rafael,-34.723175,-67.872385,1.2,,,,,"(-67.872385, -34.723175)"
San Rafael,-34.723175,-67.872385,1.1,,,,,"(-67.872385, -34.723175)"
San Rafael,-34.723175,-67.872385,0.9,,,,,"(-67.872385, -34.723175)"
San Rafael,-34.723175,-67.872385,0.9,,,,,"(-67.872385, -34.723175)"
San Rafael,-34.713449,-67.998157,1.1,,,,,"(-67.998157, -34.713449)"
San Rafael,-34.713449,-67.998157,1.1,,,,,"(-67.998157, -34.713449)"
San Rafael,-34.713449,-67.998157,0.9,,,,,"(-67.998157, -34.713449)"
San Rafael,-34.713449,-67.998157,1.1,,,,,"(-67.998157, -34.713449)"
San Rafael,-34.713449,-67.998157,2.2,,,,,"(-67.998157, -34.713449)"
San Rafael,-34.713449,-67.998157,0.9,,,,,"(-67.998157, -34.713449)"
San Rafael,-34.690794,-67.954757,1.7,,,,,"(-67.954757, -34.690794)"
San Rafael,-34.690794,-67.954757,0.6,,,,,"(-67.954757, -34.690794)"
San Rafael,-34.690794,-67.954757,0.9,,,,,"(-67.954757, -34.690794)"
San Rafael,-34.690794,-67.954757,0.7,,,,,"(-67.954757, -34.690794)"
San Rafael,-34.690794,-67.954757,1.4,,,,,"(-67.954757, -34.690794)"
San Rafael,-34.62616,-67.898595,6.4,,,,,"(-67.898595, -34.62616)"
San Rafael,-34.62616,-67.898595,2.0,,,,,"(-67.898595, -34.62616)"
San Rafael,-34.62616,-67.898595,1.5,,,,,"(-67.898595, -34.62616)"
San Rafael,-34.62616,-67.898595,1.1,,,,,"(-67.898595, -34.62616)"
San Rafael,-34.62616,-67.898595,0.6,,,,,"(-67.898595, -34.62616)"
San Rafael,-34.773599,-67.936652,5.9,,,,,"(-67.936652, -34.773599)"
San Rafael,-34.773599,-67.936652,4.2,,,,,"(-67.936652, -34.773599)"
San Rafael,-34.773599,-67.936652,3.0,,,,,"(-67.936652, -34.773599)"
San Rafael,-34.773599,-67.936652,3.1,,,,,"(-67.936652, -34.773599)"
San Rafael,-34.707757,-68.031484,2.2,,,,,"(-68.031484, -34.707757)"
San Rafael,-34.707757,-68.031484,2.1,,,,,"(-68.031484, -34.707757)"
San Rafael,-34.707757,-68.031484,2.9,,,,,"(-68.031484, -34.707757)"
San Rafael,-34.707757,-68.031484,1.9,,,,,"(-68.031484, -34.707757)"
San Rafael,-34.707757,-68.031484,1.5,,,,,"(-68.031484, -34.707757)"
San Rafael,-34.660931,-67.843543,3.2,,,,,"(-67.843543, -34.660931)"
San Rafael,-34.660931,-67.843543,2.9,,,,,"(-67.843543, -34.660931)"
San Rafael,-34.660931,-67.843543,2.0,,,,,"(-67.843543, -34.660931)"
San Rafael,-34.660931,-67.843543,1.8,,,,,"(-67.843543, -34.660931)"
San Rafael,-34.660931,-67.843543,2.5,,,,,"(-67.843543, -34.660931)"
San Rafael,-34.558292,-67.748106,2.1,,,,,"(-67.748106, -34.558292)"
San Rafael,-34.558292,-67.748106,0.3,,,,,"(-67.748106, -34.558292)"
San Rafael,-34.558292,-67.748106,0.6,,,,,"(-67.748106, -34.558292)"
San Rafael,-34.634791,-67.821148,4.4,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,2.3,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,3.0,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,2.2,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,2.5,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,2.6,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,1.4,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.634791,-67.821148,0.9,,,,,"(-67.821148, -34.634791)"
San Rafael,-34.648753,-67.678775,3.3,,,,,"(-67.678775, -34.648753)"
San Rafael,-34.648753,-67.678775,2.7,,,,,"(-67.678775, -34.648753)"
San Rafael,-34.648753,-67.678775,1.3,,,,,"(-67.678775, -34.648753)"
San Rafael,-34.648753,-67.678775,1.9,,,,,"(-67.678775, -34.648753)"
San Rafael,-34.648753,-67.678775,1.0,,,,,"(-67.678775, -34.648753)"
San Rafael,-34.648753,-67.678775,0.5,,,,,"(-67.678775, -34.648753)"
San Rafael,-34.753776,-67.811237,5.6,,,,,"(-67.811237, -34.753776)"
San Rafael,-34.753776,-67.811237,2.7,,,,,"(-67.811237, -34.753776)"
San Rafael,-34.753776,-67.811237,3.7,,,,,"(-67.811237, -34.753776)"
San Rafael,-34.753776,-67.811237,3.1,,,,,"(-67.811237, -34.753776)"
San Rafael,-34.753776,-67.811237,1.0,,,,,"(-67.811237, -34.753776)"
San Rafael,-34.73726,-67.979092,2.0,,,,,"(-67.979092, -34.73726)"
San Rafael,-34.73726,-67.979092,3.5,,,,,"(-67.979092, -34.73726)"
San Rafael,-34.73726,-67.979092,2.3,,,,,"(-67.979092, -34.73726)"
San Rafael,-34.73726,-67.979092,0.9,,,,,"(-67.979092, -34.73726)"
San Rafael,-34.73726,-67.979092,2.1,,,,,"(-67.979092, -34.73726)"
San Rafael,-34.73726,-67.979092,0.9,,,,,"(-67.979092, -34.73726)"
San Rafael,-34.669541,-67.938029,4.4,,,,,"(-67.938029, -34.669541)"
San Rafael,-34.669541,-67.938029,5.5,,,,,"(-67.938029, -34.669541)"
San Rafael,-34.669541,-67.938029,5.0,,,,,"(-67.938029, -34.669541)"
San Rafael,-34.669541,-67.938029,1.7,,,,,"(-67.938029, -34.669541)"
San Rafael,-34.669541,-67.938029,1.4,,,,,"(-67.938029, -34.669541)"
San Rafael,-34.689129,-67.956936,3.1,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,1.5,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,2.3,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,2.3,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,1.5,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,1.6,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,1.5,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.689129,-67.956936,1.4,,,,,"(-67.956936, -34.689129)"
San Rafael,-34.724445,-67.940136,4.2,,,,,"(-67.940136, -34.724445)"
San Rafael,-34.724445,-67.940136,3.3,,,,,"(-67.940136, -34.724445)"
San Rafael,-34.724445,-67.940136,3.1,,,,,"(-67.940136, -34.724445)"
San Rafael,-34.611945,-67.793912,5.1,,,,,"(-67.793912, -34.611945)"
San Rafael,-34.611945,-67.793912,4.9,,,,,"(-67.793912, -34.611945)"
San Rafael,-34.611945,-67.793912,2.6,,,,,"(-67.793912, -34.611945)"
San Rafael,-34.611945,-67.793912,0.6,,,,,"(-67.793912, -34.611945)"
San Rafael,-34.755542,-67.830075,2.8,,,,,"(-67.830075, -34.755542)"
San Rafael,-34.755542,-67.830075,2.9,,,,,"(-67.830075, -34.755542)"
San Rafael,-34.755542,-67.830075,1.1,,,,,"(-67.830075, -34.755542)"
San Rafael,-34.587462,-67.798527,10.3,,,,,"(-67.798527, -34.587462)"
San Rafael,-34.587462,-67.798527,1.4,,,,,"(-67.798527, -34.587462)"
San Rafael,-34.587462,-67.798527,0.6,,,,,"(-67.798527, -34.587462)"
San Rafael,-34.587462,-67.798527,0.3,,,,,"(-67.798527, -34.587462)"
San Rafael,-34.587462,-67.798527,6.1,,,,,"(-67.798527, -34.587462)"
San Rafael,-34.587462,-67.798527,0.2,,,,,"(-67.798527, -34.587462)"
San Rafael,-34.554002,-67.743331,5.4,,,,,"(-67.743331, -34.554002)"
San Rafael,-34.554002,-67.743331,10.9,,,,,"(-67.743331, -34.554002)"
San Rafael,-34.554002,-67.743331,1.8,,,,,"(-67.743331, -34.554002)"
San Rafael,-34.554002,-67.743331,3.0,,,,,"(-67.743331, -34.554002)"
San Rafael,-34.554002,-67.743331,0.5,,,,,"(-67.743331, -34.554002)"
San Rafael,-34.554002,-67.743331,1.2,,,,,"(-67.743331, -34.554002)"
San Rafael,-34.596533,-67.798153,8.5,,,,,"(-67.798153, -34.596533)"
San Rafael,-34.596533,-67.798153,1.7,,,,,"(-67.798153, -34.596533)"
San Rafael,-34.596533,-67.798153,1.7,,,,,"(-67.798153, -34.596533)"
San Rafael,-34.596533,-67.798153,2.5,,,,,"(-67.798153, -34.596533)"
San Rafael,-34.596533,-67.798153,2.3,,,,,"(-67.798153, -34.596533)"
San Rafael,-34.596533,-67.798153,1.0,,,,,"(-67.798153, -34.596533)"
San Rafael,-34.593689,-67.790277,20.1,,,,,"(-67.790277, -34.593689)"
San Rafael,-34.593689,-67.790277,5.5,,,,,"(-67.790277, -34.593689)"
San Rafael,-34.593689,-67.790277,2.2,,,,,"(-67.790277, -34.593689)"
San Rafael,-34.593689,-67.790277,3.1,,,,,"(-67.790277, -34.593689)"
San Rafael,-34.593689,-67.790277,0.7,,,,,"(-67.790277, -34.593689)"
San Rafael,-34.667184,-67.685221,6.3,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,6.7,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,7.7,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,1.8,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,3.9,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,1.2,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,1.0,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,0.7,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.667184,-67.685221,1.1,,,,,"(-67.685221, -34.667184)"
San Rafael,-34.774886,-67.769745,1.9,,,,,"(-67.769745, -34.774886)"
San Rafael,-34.774886,-67.769745,2.7,,,,,"(-67.769745, -34.774886)"
San Rafael,-34.774886,-67.769745,1.0,,,,,"(-67.769745, -34.774886)"
San Rafael,-34.774886,-67.769745,10.7,,,,,"(-67.769745, -34.774886)"
San Rafael,-34.774886,-67.769745,0.7,,,,,"(-67.769745, -34.774886)"
San Rafael,-34.755448,-67.827113,2.1,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,3.4,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,3.7,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,1.2,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,1.1,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,1.3,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,1.4,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.755448,-67.827113,0.2,,,,,"(-67.827113, -34.755448)"
San Rafael,-34.772205,-67.849815,6.7,,,,,"(-67.849815, -34.772205)"
San Rafael,-34.772205,-67.849815,8.5,,,,,"(-67.849815, -34.772205)"
San Rafael,-34.772205,-67.849815,4.8,,,,,"(-67.849815, -34.772205)"
San Rafael,-34.740519,-67.975728,1.7,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.740519,-67.975728,2.1,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.740519,-67.975728,1.5,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.740519,-67.975728,1.0,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.740519,-67.975728,1.4,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.740519,-67.975728,1.8,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.740519,-67.975728,1.1,,,,,"(-67.975728, -34.740519)"
San Rafael,-34.622409,-67.709132,4.4,,,,,"(-67.709132, -34.622409)"
San Rafael,-34.622409,-67.709132,3.6,,,,,"(-67.709132, -34.622409)"
San Rafael,-34.64948,-67.676896,4.5,,,,,"(-67.676896, -34.64948)"
San Rafael,-34.64948,-67.676896,1.8,,,,,"(-67.676896, -34.64948)"
San Rafael,-34.64948,-67.676896,3.2,,,,,"(-67.676896, -34.64948)"
San Rafael,-34.64948,-67.676896,2.0,,,,,"(-67.676896, -34.64948)"
San Rafael,-34.64948,-67.676896,0.6,,,,,"(-67.676896, -34.64948)"
San Rafael,-34.657104,-67.761714,5.6,,,,,"(-67.761714, -34.657104)"
San Rafael,-34.657104,-67.761714,7.4,,,,,"(-67.761714, -34.657104)"
San Rafael,-34.657104,-67.761714,5.6,,,,,"(-67.761714, -34.657104)"
San Rafael,-34.657104,-67.761714,1.4,,,,,"(-67.761714, -34.657104)"
San Rafael,-34.657104,-67.761714,2.3,,,,,"(-67.761714, -34.657104)"
San Rafael,-34.657104,-67.761714,1.4,,,,,"(-67.761714, -34.657104)"
San Rafael,-34.65419,-67.763499,4.5,,,,,"(-67.763499, -34.65419)"
San Rafael,-34.65419,-67.763499,4.4,,,,,"(-67.763499, -34.65419)"
San Rafael,-34.65419,-67.763499,3.4,,,,,"(-67.763499, -34.65419)"
San Rafael,-34.65419,-67.763499,2.1,,,,,"(-67.763499, -34.65419)"
San Rafael,-34.65419,-67.763499,2.1,,,,,"(-67.763499, -34.65419)"
San Rafael,-34.65419,-67.763499,1.9,,,,,"(-67.763499, -34.65419)"
