latitude,longitude,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
-34.107013,-60.58571,,,,,,2.3,7.2,25.0,53.0,22.0,
-34.107013,-60.58571,,,,,,0.9,8.1,23.0,58.0,19.0,
-34.107013,-60.58571,,,,,,0.6,7.1,24.0,58.0,18.0,
-33.469444,-65.328333,,,,,,6.9,6.75,,,,
-33.469444,-65.328333,,,,,,5.3,7.04,,,,
-33.469444,-65.328333,,,,,,2.5,7.51,,,,
-33.469444,-65.328333,,,,,,1.3,7.7,,,,
-35.005278,-65.579167,,,,,,3.3,8.73,,,,
-35.005278,-65.579167,,,,,,1.3,8.51,,,,
-35.005278,-65.579167,,,,,,0.4,8.76,,,,
-35.005278,-65.579167,,,,,,0.4,8.64,,,,
-33.774722,-65.2475,,,,,,4.5,8.0,,,,
-33.774722,-65.2475,,,,,,3.7,8.46,,,,
-33.774722,-65.2475,,,,,,2.9,8.6,,,,
-34.816667,-65.212222,,,,,,4.5,9.05,,,,
-34.816667,-65.212222,,,,,,2.9,9.36,,,,
-34.816667,-65.212222,,,,,,2.0,9.43,,,,
-34.114402,-60.584999,,,,,,20.4,7.8,26.0,59.0,15.0,
-34.114402,-60.584999,,,,,,2.7,8.6,36.0,52.0,12.0,
-34.114402,-60.584999,,,,,,2.1,8.9,34.0,54.0,12.0,
-34.114402,-60.584999,,,,,,1.4,9.1,17.0,59.0,24.0,
-35.0325,-65.526111,,,,,,2.9,7.32,,,,
-35.0325,-65.526111,,,,,,1.3,8.72,,,,
-39.723331,-71.147759,,,,,,33.0,,6.0,36.0,57.0,
-39.723331,-71.147759,,,,,,5.3,,7.0,10.0,83.0,
-39.723331,-71.147759,,,,,,15.3,,19.0,47.0,34.0,
-39.723331,-71.147759,,,,,,1.1,,6.0,5.0,90.0,
-39.723331,-71.147759,,,,,,1.1,,4.0,4.0,92.0,
-39.723331,-71.147759,,,,,,5.3,,11.0,16.0,73.0,
-39.723331,-71.147759,,,,,,12.4,,17.0,65.0,19.0,
-33.451944,-65.483889,,,,,,6.0,7.05,,,,
-33.451944,-65.483889,,,,,,4.0,7.91,,,,
-33.451944,-65.483889,,,,,,1.6,8.59,,,,
-35.3375,-65.685,,,,,,24.6,6.34,24.0,64.0,11.0,
-35.3375,-65.685,,,,,,4.7,6.53,18.0,68.0,14.0,
-35.3375,-65.685,,,,,,3.4,7.1,18.0,65.0,17.0,
-35.3375,-65.685,,,,,,2.6,7.73,19.0,51.0,31.0,
-33.498333,-65.386389,,,,,,12.6,6.31,,,,
-33.498333,-65.386389,,,,,,4.4,7.0,,,,
-33.498333,-65.386389,,,,,,5.0,8.0,,,,
-33.498333,-65.386389,,,,,,3.0,8.5,,,,
-34.097884,-60.66163,,,,,,16.7,9.1,19.0,74.0,7.0,
-34.097884,-60.66163,,,,,,8.0,9.4,21.0,71.0,8.0,
-34.097884,-60.66163,,,,,,4.7,8.9,29.0,65.0,6.0,
-34.097884,-60.66163,,,,,,4.0,8.7,29.0,63.0,8.0,
-34.097884,-60.66163,,,,,,2.3,8.8,28.0,66.0,6.0,
-34.097884,-60.66163,,,,,,1.8,8.7,29.0,63.0,8.0,
-34.097884,-60.66163,,,,,,1.5,8.7,26.0,63.0,12.0,
-33.610833,-65.410556,,,,,,8.7,7.01,,,,
-33.610833,-65.410556,,,,,,6.1,7.54,,,,
-33.610833,-65.410556,,,,,,3.9,8.1,,,,
-33.610833,-65.410556,,,,,,1.7,8.46,,,,
-38.634648,-68.289609,,,,,,5.6,8.3,23.0,35.0,42.0,
-38.634648,-68.289609,,,,,,3.2,8.2,27.0,48.0,25.0,
-38.634648,-68.289609,,,,,,,8.1,23.0,19.0,58.0,
-38.634648,-68.289609,,,,,,,7.8,22.0,14.0,64.0,
-38.634648,-68.289609,,,,,,,8.1,30.0,28.0,42.0,
-37.344835,-70.276721,,,,,,10.7,7.15,14.0,23.0,63.0,
-37.344835,-70.276721,,,,,,10.0,7.45,22.0,28.0,50.0,
-37.344835,-70.276721,,,,,,8.8,7.25,23.0,26.0,51.0,
-37.344835,-70.276721,,,,,,6.6,7.2,26.0,25.0,49.0,
-37.344835,-70.276721,,,,,,,7.95,70.0,21.0,9.0,
-37.344835,-70.276721,,,,,,,8.1,43.0,30.0,27.0,
-37.344835,-70.276721,,,,,,,8.15,41.0,38.0,21.0,
-37.035364,-70.345775,,,,,,7.1,7.55,7.0,19.0,74.0,
-37.035364,-70.345775,,,,,,5.4,7.55,24.0,20.0,55.0,
-37.035364,-70.345775,,,,,,6.3,7.4,32.0,15.0,53.0,
-37.035364,-70.345775,,,,,,4.9,7.35,40.0,16.0,45.0,
-37.035364,-70.345775,,,,,,,8.2,26.0,14.0,60.0,
-37.035364,-70.345775,,,,,,,8.4,21.0,15.0,64.0,
-37.035364,-70.345775,,,,,,,7.9,16.0,16.0,69.0,
-36.666667,-70.8,,,,,,10.3,,14.0,22.0,65.0,
-32.363611,-65.001944,,,,,,22.0,7.0,,,,
-36.866667,-71.1,,,,,,67.3,,6.0,36.0,58.0,
-36.866667,-71.1,,,,,,25.7,,10.0,64.0,26.0,
-37.195653,-70.252893,,,,,,6.2,8.2,10.0,24.0,66.0,
-37.195653,-70.252893,,,,,,4.2,8.05,16.0,22.0,63.0,
-37.195653,-70.252893,,,,,,5.6,8.1,51.0,14.0,35.0,
-37.195653,-70.252893,,,,,,,8.5,55.0,22.0,23.0,
-37.195653,-70.252893,,,,,,,8.2,71.0,17.0,12.0,
-37.195653,-70.252893,,,,,,,8.05,38.0,27.0,35.0,
-36.733333,-71.083333,,,,,,32.0,,9.0,32.0,59.0,
-36.816667,-71.05,,,,,,12.3,,7.0,16.0,77.0,
-36.816667,-71.05,,,,,,28.6,,30.0,61.0,9.0,
-36.816667,-71.05,,,,,,23.9,,20.0,38.0,42.0,
-36.516667,-70.816667,,,,,,13.0,,25.0,36.0,40.0,
-36.516667,-70.816667,,,,,,9.9,,26.0,29.0,46.0,
-36.516667,-70.816667,,,,,,10.0,,25.0,34.0,41.0,
-36.516667,-70.816667,,,,,,8.4,,30.0,34.0,37.0,
-34.231404,-60.8983,,,,,,30.6,5.9,31.0,64.0,5.0,
-34.231404,-60.8983,,,,,,23.8,5.7,31.0,63.0,6.0,
-34.231404,-60.8983,,,,,,4.2,6.7,28.0,68.0,4.0,
-34.231404,-60.8983,,,,,,4.5,6.9,38.0,51.0,11.0,
-34.231404,-60.8983,,,,,,4.2,7.0,35.0,57.0,9.0,
-34.231404,-60.8983,,,,,,2.8,7.2,20.0,68.0,12.0,
-41.149098,-71.148893,,,,,,107.5,6.25,,,,
-41.149098,-71.148893,,,,,,,6.6,,,,
-39.793056,-71.569932,,,,,,87.2,6.4,,,,
-39.793056,-71.569932,,,,,,,5.9,,,,
-39.793056,-71.569932,,,,,,,6.1,,,,
-34.81,-65.273889,,,,,,2.9,8.15,,,,
-34.81,-65.273889,,,,,,2.9,8.81,,,,
-34.81,-65.273889,,,,,,2.5,7.16,,,,
-36.816667,-70.733333,,,,,,61.3,,12.0,50.0,38.0,
-36.816667,-70.733333,,,,,,42.6,,9.0,43.0,48.0,
-36.816667,-70.733333,,,,,,33.0,,10.0,42.0,48.0,
-35.706389,-65.576667,,,,,,31.0,7.43,,,,
-35.706389,-65.576667,,,,,,3.3,7.87,10.0,79.0,10.0,
-35.706389,-65.576667,,,,,,8.1,7.4,,,,
-35.706389,-65.576667,,,,,,4.0,7.63,,,,
-35.706389,-65.576667,,,,,,2.9,8.28,26.0,52.0,22.0,
-35.763333,-65.741667,,,,,,14.4,8.84,,,,
-35.763333,-65.741667,,,,,,11.0,8.68,,,,
-35.763333,-65.741667,,,,,,12.1,8.36,,,,
-35.763333,-65.741667,,,,,,3.0,9.48,,,,
-35.763333,-65.741667,,,,,,4.0,8.86,,,,
-37.166667,-70.966667,,,,,,12.4,,33.0,36.0,31.0,
-37.166667,-70.966667,,,,,,11.5,,34.0,36.0,30.0,
-37.166667,-70.966667,,,,,,10.4,,37.0,33.0,30.0,
-41.254644,-71.687784,,,,,,49.9,,5.0,33.0,62.0,
-41.254644,-71.687784,,,,,,25.8,,6.0,32.0,63.0,
-41.254644,-71.687784,,,,,,16.4,,6.0,32.0,62.0,
-41.254644,-71.687784,,,,,,17.6,,7.0,37.0,56.0,
-41.60472,-71.472656,,,,,,21.7,,7.0,43.0,50.0,
-41.60472,-71.472656,,,,,,17.6,,5.0,41.0,54.0,
-41.60472,-71.472656,,,,,,18.8,,9.0,40.0,51.0,
-41.60472,-71.472656,,,,,,14.8,,11.0,43.0,47.0,
-41.703854,-71.596483,,,,,,75.9,,12.0,42.0,46.0,
-41.703854,-71.596483,,,,,,46.1,,13.0,46.0,41.0,
-41.703854,-71.596483,,,,,,35.5,,23.0,44.0,33.0,
-41.629306,-71.45614,,,,,,64.5,,10.0,37.0,53.0,
-41.629306,-71.45614,,,,,,33.0,,8.0,37.0,55.0,
-41.629306,-71.45614,,,,,,18.8,,13.0,41.0,46.0,
-41.629306,-71.45614,,,,,,23.1,,11.0,38.0,52.0,
-37.233333,-70.866667,,,,,,19.6,5.5,23.0,30.0,47.0,
-37.233333,-70.866667,,,,,,8.1,5.2,19.0,20.0,61.0,
-37.233333,-70.866667,,,,,,6.5,5.15,23.0,23.0,54.0,
-37.233333,-70.866667,,,,,,,5.15,23.0,23.0,55.0,
-41.256857,-71.669861,,,,,,14.2,,6.0,27.0,67.0,
-41.256857,-71.669861,,,,,,7.4,,4.0,24.0,71.0,
-41.256857,-71.669861,,,,,,12.4,,5.0,24.0,71.0,
-41.256857,-71.669861,,,,,,6.6,,2.0,6.0,92.0,
-41.366515,-71.719318,,,,,,52.6,,11.0,38.0,52.0,
-41.366515,-71.719318,,,,,,37.7,,12.0,35.0,53.0,
-41.366515,-71.719318,,,,,,24.9,,11.0,36.0,53.0,
-41.366515,-71.719318,,,,,,17.5,,8.0,26.0,67.0,
-41.366515,-71.719318,,,,,,18.1,,12.0,36.0,52.0,
-37.37418,-70.279063,,,,,,54.3,6.4,,,,
-38.65813,-70.835875,,,,,,29.6,6.2,,,,
-38.65813,-70.835875,,,,,,11.1,6.6,,,,
-41.026183,-71.827504,,,,,,99.3,,11.0,23.0,66.0,
-41.026183,-71.827504,,,,,,59.7,,14.0,20.0,66.0,
-41.026183,-71.827504,,,,,,35.6,,14.0,19.0,67.0,
-41.026183,-71.827504,,,,,,25.0,,10.0,52.0,38.0,
-41.828203,-71.114128,,,,,,15.5,,18.0,20.0,62.0,
-41.828203,-71.114128,,,,,,11.2,,16.0,20.0,64.0,
-41.828203,-71.114128,,,,,,11.2,,17.0,20.0,63.0,
-34.253105,-60.961879,,,,,,22.4,5.6,23.0,58.0,19.0,
-34.253105,-60.961879,,,,,,17.0,5.5,26.0,55.0,19.0,
-34.253105,-60.961879,,,,,,7.7,5.8,27.0,52.0,21.0,
-34.253105,-60.961879,,,,,,4.0,6.2,29.0,49.0,22.0,
-34.253105,-60.961879,,,,,,3.2,6.2,25.0,48.0,26.0,
-34.253105,-60.961879,,,,,,2.1,6.7,16.0,49.0,35.0,
-41.920827,-71.525299,,,,,,29.4,,10.0,45.0,44.0,
-41.920827,-71.525299,,,,,,20.4,,10.0,52.0,38.0,
-41.920827,-71.525299,,,,,,13.4,,15.0,51.0,35.0,
-41.920827,-71.525299,,,,,,7.9,,36.0,46.0,18.0,
-41.838418,-70.155937,,,,,,3.8,,8.0,16.0,76.0,
-41.838418,-70.155937,,,,,,4.6,,6.0,14.0,80.0,
-40.674243,-69.828507,,,,,,2.5,,17.0,24.0,59.0,
-40.674243,-69.828507,,,,,,2.7,,8.0,24.0,69.0,
-40.674243,-69.828507,,,,,,1.3,,6.0,27.0,68.0,
-40.642569,-69.816858,,,,,,3.3,,6.0,23.0,71.0,
-40.642569,-69.816858,,,,,,6.9,,15.0,34.0,52.0,
-41.649532,-65.419164,,,,,,9.5,,8.0,21.0,71.0,
-41.649532,-65.419164,,,,,,7.2,,8.0,20.0,72.0,
-41.649532,-65.419164,,,,,,2.3,,9.0,21.0,71.0,
-41.649532,-65.419164,,,,,,1.3,,9.0,19.0,72.0,
-41.649532,-65.419164,,,,,,1.1,,14.0,20.0,66.0,
-41.649532,-65.419164,,,,,,1.4,,14.0,25.0,60.0,
-37.266667,-70.583333,,,,,,54.9,,24.0,28.0,39.0,
-37.266667,-70.583333,,,,,,45.1,,24.0,38.0,28.0,
-37.266667,-70.583333,,,,,,22.5,,29.0,32.0,40.0,
-37.266667,-70.583333,,,,,,21.0,,21.0,24.0,55.0,
-38.862715,-71.245684,,,,,,88.3,5.7,,,,
-38.862715,-71.245684,,,,,,,6.2,,,,
-38.862715,-71.245684,,,,,,15.5,6.6,,,,
-37.266667,-70.516667,,,,,,61.9,,28.0,37.0,35.0,
-37.266667,-70.516667,,,,,,25.7,,31.0,37.0,33.0,
-37.266667,-70.516667,,,,,,4.9,,41.0,28.0,31.0,
-33.863889,-66.604167,,,,,,34.4,7.77,,,,
-33.863889,-66.604167,,,,,,,7.82,,,,
-34.097361,-60.417274,,,,,,22.4,6.4,28.0,66.0,7.0,
-34.097361,-60.417274,,,,,,13.1,6.8,32.0,62.0,6.0,
-34.097361,-60.417274,,,,,,11.1,6.9,34.0,57.0,9.0,
-34.097361,-60.417274,,,,,,7.5,7.1,37.0,56.0,8.0,
-34.097361,-60.417274,,,,,,6.9,7.4,29.0,56.0,15.0,
-34.097361,-60.417274,,,,,,3.0,7.8,31.0,55.0,15.0,
-34.097361,-60.417274,,,,,,1.7,8.5,,,,
-34.097361,-60.417274,,,,,,1.0,8.3,13.0,67.0,20.0,
-40.377472,-65.033481,,,,,,5.1,,6.0,44.0,50.0,
-40.377472,-65.033481,,,,,,3.0,,6.0,65.0,29.0,
-40.377472,-65.033481,,,,,,1.6,,,,,
-40.377472,-65.033481,,,,,,1.8,,5.0,23.0,72.0,
-40.5875,-66.122222,,,,,,1.9,,4.0,14.0,82.0,
-40.5875,-66.122222,,,,,,1.8,,7.0,16.0,77.0,
-40.5875,-66.122222,,,,,,1.8,,6.0,13.0,81.0,
-40.5875,-66.122222,,,,,,1.7,,11.0,12.0,78.0,
-40.501389,-66.61,,,,,,4.3,,13.0,26.0,61.0,
-40.501389,-66.61,,,,,,4.9,,14.0,24.0,63.0,
-40.501389,-66.61,,,,,,2.2,,3.0,61.0,36.0,
-34.322613,-60.696999,,,,,,26.7,5.7,26.0,54.0,19.0,
-34.322613,-60.696999,,,,,,21.0,5.6,25.0,55.0,20.0,
-34.322613,-60.696999,,,,,,12.3,5.7,28.0,50.0,22.0,
-34.322613,-60.696999,,,,,,5.6,5.9,33.0,46.0,21.0,
-34.322613,-60.696999,,,,,,2.5,6.1,18.0,51.0,31.0,
-34.322613,-60.696999,,,,,,1.4,6.3,13.0,59.0,28.0,
-40.762222,-66.040833,,,,,,4.5,,11.0,33.0,56.0,
-40.762222,-66.040833,,,,,,4.7,,15.0,37.0,48.0,
-40.762222,-66.040833,,,,,,8.5,,26.0,22.0,53.0,
-38.847066,-71.078072,,,,,,49.4,6.1,,,,
-38.847066,-71.078072,,,,,,35.3,6.3,,,,
-38.847066,-71.078072,,,,,,,7.1,,,,
-40.434444,-66.055278,,,,,,8.5,,15.0,69.0,16.0,
-40.434444,-66.055278,,,,,,4.3,,23.0,60.0,17.0,
-40.434444,-66.055278,,,,,,1.8,,8.0,50.0,42.0,
-40.434444,-66.055278,,,,,,1.5,,8.0,36.0,56.0,
-40.434444,-66.055278,,,,,,1.6,,13.0,38.0,49.0,
-36.816667,-70.733333,,,,,,9.2,,62.0,17.0,22.0,
-36.816667,-70.733333,,,,,,6.4,,57.0,18.0,24.0,
-36.816667,-70.733333,,,,,,5.8,,60.0,23.0,17.0,
-36.816667,-70.733333,,,,,,5.4,,57.0,26.0,17.0,
-40.468056,-66.551667,,,,,,1.1,,6.0,28.0,66.0,
-40.468056,-66.551667,,,,,,1.2,,17.0,20.0,62.0,
-40.468056,-66.551667,,,,,,2.8,,15.0,27.0,58.0,
-40.468056,-66.551667,,,,,,1.3,,7.0,16.0,77.0,
-40.468056,-66.551667,,,,,,0.2,,3.0,7.0,91.0,
-39.826667,-68.239167,,,,,,3.8,,15.0,16.0,68.0,
-39.826667,-68.239167,,,,,,4.0,,22.0,19.0,60.0,
-39.826667,-68.239167,,,,,,1.8,,13.0,16.0,71.0,
-39.943889,-66.539444,,,,,,1.3,,4.0,9.0,86.0,
-39.943889,-66.539444,,,,,,5.4,,3.0,10.0,87.0,
-39.943889,-66.539444,,,,,,0.7,,2.0,9.0,89.0,
-39.563333,-67.1825,,,,,,4.5,,14.0,32.0,54.0,
-39.563333,-67.1825,,,,,,5.2,,16.0,22.0,62.0,
-39.567343,-70.997717,,,,,,11.7,6.6,,,,
-39.567343,-70.997717,,,,,,13.0,7.0,,,,
-39.853056,-66.71,,,,,,4.3,,9.0,27.0,63.0,
-39.853056,-66.71,,,,,,2.9,,14.0,25.0,62.0,
-39.853056,-66.71,,,,,,2.1,,19.0,15.0,66.0,
-39.853056,-66.71,,,,,,2.0,,20.0,14.0,67.0,
-39.853056,-66.71,,,,,,1.8,,20.0,18.0,62.0,
-34.180696,-60.619426,,,,,,21.1,5.4,26.0,56.0,18.0,
-34.180696,-60.619426,,,,,,10.4,6.1,31.0,52.0,17.0,
-34.180696,-60.619426,,,,,,7.0,6.5,41.0,45.0,15.0,
-34.180696,-60.619426,,,,,,2.5,6.8,16.0,61.0,24.0,
-34.180696,-60.619426,,,,,,1.3,7.0,12.0,58.0,30.0,
-40.388972,-67.261528,,,,,,6.5,,10.0,26.0,64.0,
-40.388972,-67.261528,,,,,,6.7,,34.0,25.0,41.0,
-40.388972,-67.261528,,,,,,10.3,,32.0,23.0,45.0,
-40.388972,-67.261528,,,,,,4.6,,5.0,44.0,51.0,
-39.858611,-66.747,,,,,,3.7,,14.0,26.0,60.0,
-39.858611,-66.747,,,,,,3.7,,23.0,19.0,58.0,
-39.858611,-66.747,,,,,,4.2,,15.0,25.0,60.0,
-39.858611,-66.747,,,,,,2.7,,12.0,17.0,71.0,
-39.858611,-66.747,,,,,,1.9,,10.0,15.0,75.0,
-39.895333,-67.130694,,,,,,8.2,,10.0,27.0,62.0,
-39.895333,-67.130694,,,,,,5.3,,26.0,26.0,48.0,
-39.895333,-67.130694,,,,,,7.8,,39.0,25.0,36.0,
-39.635361,-67.622861,,,,,,2.1,,9.0,25.0,66.0,
-39.635361,-67.622861,,,,,,2.1,,7.0,21.0,71.0,
-39.635361,-67.622861,,,,,,1.3,,3.0,10.0,87.0,
-39.793694,-68.218056,,,,,,2.3,,10.0,25.0,65.0,
-39.793694,-68.218056,,,,,,2.2,,11.0,23.0,66.0,
-39.793694,-68.218056,,,,,,1.3,,6.0,14.0,80.0,
-39.564806,-67.12375,,,,,,2.7,,15.0,32.0,54.0,
-39.564806,-67.12375,,,,,,6.1,,17.0,50.0,33.0,
-39.564806,-67.12375,,,,,,5.3,,25.0,40.0,36.0,
-39.564806,-67.12375,,,,,,3.1,,21.0,59.0,20.0,
-39.564806,-67.12375,,,,,,2.2,,23.0,45.0,32.0,
-39.499972,-67.813389,,,,,,3.8,,9.0,22.0,68.0,
-39.499972,-67.813389,,,,,,3.6,,9.0,21.0,70.0,
-39.499972,-67.813389,,,,,,3.3,,8.0,21.0,71.0,
-39.499972,-67.813389,,,,,,2.5,,13.0,25.0,62.0,
-40.948778,-64.137,,,,,,5.3,,8.0,11.0,81.0,
-40.948778,-64.137,,,,,,4.6,,7.0,10.0,83.0,
-40.948778,-64.137,,,,,,2.7,,6.0,17.0,77.0,
-40.580528,-63.860194,,,,,,5.5,,9.0,17.0,74.0,
-40.580528,-63.860194,,,,,,5.5,,10.0,12.0,78.0,
-40.580528,-63.860194,,,,,,4.7,,8.0,14.0,78.0,
-40.580528,-63.860194,,,,,,3.0,,6.0,26.0,68.0,
-40.173139,-65.195,,,,,,8.3,,,,,
-40.173139,-65.195,,,,,,4.8,,26.0,33.0,41.0,
-40.173139,-65.195,,,,,,6.0,,28.0,24.0,48.0,
-40.173139,-65.195,,,,,,2.7,,20.0,20.0,60.0,
-40.173139,-65.195,,,,,,5.3,,6.0,18.0,76.0,
-40.430333,-64.615,,,,,,5.3,,12.0,22.0,66.0,
-40.430333,-64.615,,,,,,8.0,,18.0,32.0,50.0,
-40.738444,-64.055194,,,,,,8.7,,14.0,18.0,68.0,
-40.738444,-64.055194,,,,,,8.2,,28.0,23.0,49.0,
-40.738444,-64.055194,,,,,,3.3,,25.0,32.0,44.0,
-40.738444,-64.055194,,,,,,3.9,,24.0,34.0,42.0,
-41.273333,-65.371917,,,,,,9.4,,15.0,21.0,64.0,
-41.273333,-65.371917,,,,,,11.2,,15.0,15.0,70.0,
-41.273333,-65.371917,,,,,,3.4,,4.0,13.0,83.0,
-40.997028,-65.332333,,,,,,3.6,,14.0,23.0,63.0,
-40.997028,-65.332333,,,,,,3.1,,19.0,15.0,66.0,
-40.997028,-65.332333,,,,,,1.5,,,,,
-40.997028,-65.332333,,,,,,2.6,,13.0,20.0,67.0,
-41.324333,-65.371056,,,,,,6.2,,15.0,27.0,58.0,
-41.324333,-65.371056,,,,,,9.9,,28.0,23.0,48.0,
-41.324333,-65.371056,,,,,,8.6,,27.0,30.0,43.0,
-41.324333,-65.371056,,,,,,5.3,,23.0,28.0,49.0,
-41.324333,-65.371056,,,,,,1.8,,7.0,26.0,68.0,
-41.324333,-65.371056,,,,,,0.7,,3.0,20.0,77.0,
-40.850556,-65.671056,,,,,,6.0,,17.0,31.0,52.0,
-40.850556,-65.671056,,,,,,6.6,,16.0,33.0,52.0,
-40.850556,-65.671056,,,,,,8.6,,15.0,32.0,54.0,
-40.774917,-65.317861,,,,,,25.4,,24.0,55.0,21.0,
-40.774917,-65.317861,,,,,,7.4,,15.0,17.0,68.0,
-40.774917,-65.317861,,,,,,4.5,,25.0,21.0,54.0,
-40.774917,-65.317861,,,,,,4.6,,22.0,23.0,55.0,
-40.774917,-65.317861,,,,,,4.0,,10.0,20.0,70.0,
-40.762167,-65.300889,,,,,,8.2,,10.0,20.0,70.0,
-40.762167,-65.300889,,,,,,13.4,,34.0,21.0,45.0,
-40.762167,-65.300889,,,,,,9.1,,13.0,21.0,66.0,
-36.616667,-70.566667,,,,,,10.7,,14.0,32.0,54.0,
-36.616667,-70.566667,,,,,,9.8,,14.0,30.0,55.0,
-39.701278,-65.767944,,,,,,2.9,,9.0,19.0,72.0,
-39.701278,-65.767944,,,,,,2.3,,14.0,16.0,70.0,
-39.701278,-65.767944,,,,,,5.3,,23.0,26.0,51.0,
-39.792389,-66.416944,,,,,,3.8,,15.0,19.0,66.0,
-39.792389,-66.416944,,,,,,6.3,,39.0,17.0,44.0,
-39.377917,-65.979167,,,,,,2.7,,6.0,14.0,80.0,
-39.377917,-65.979167,,,,,,2.2,,6.0,13.0,81.0,
-39.433806,-66.164861,,,,,,1.6,,6.0,10.0,83.0,
-39.433806,-66.164861,,,,,,2.3,,14.0,12.0,74.0,
-39.433806,-66.164861,,,,,,3.6,,11.0,11.0,78.0,
-36.766667,-70.666667,,,,,,60.5,,20.0,43.0,38.0,
-39.030194,-64.943806,,,,,,6.5,,11.0,25.0,65.0,
-39.030194,-64.943806,,,,,,7.9,,22.0,21.0,58.0,
-38.867028,-64.945667,,,,,,4.7,,7.0,21.0,73.0,
-38.867028,-64.945667,,,,,,4.0,,11.0,26.0,64.0,
-38.867028,-64.945667,,,,,,3.6,,16.0,25.0,59.0,
-38.867028,-64.945667,,,,,,2.6,,18.0,36.0,46.0,
-39.215472,-64.94875,,,,,,3.4,,5.0,13.0,82.0,
-39.215472,-64.94875,,,,,,1.9,,5.0,14.0,82.0,
-39.215472,-64.94875,,,,,,1.4,,2.0,13.0,85.0,
-36.75,-70.65,,,,,,9.8,,21.0,29.0,50.0,
-39.908722,-63.613222,,,,,,4.4,,10.0,29.0,61.0,
-39.908722,-63.613222,,,,,,3.6,,12.0,28.0,60.0,
-39.908722,-63.613222,,,,,,3.2,,21.0,27.0,53.0,
-39.908722,-63.613222,,,,,,3.1,,20.0,39.0,41.0,
-34.274812,-60.63965,,,,,,18.1,7.9,20.0,73.0,8.0,
-34.274812,-60.63965,,,,,,6.7,8.9,21.0,69.0,10.0,
-34.274812,-60.63965,,,,,,4.8,8.9,32.0,57.0,11.0,
-34.274812,-60.63965,,,,,,3.6,9.1,39.0,51.0,9.0,
-34.274812,-60.63965,,,,,,2.5,8.9,24.0,66.0,11.0,
-34.274812,-60.63965,,,,,,1.4,8.3,16.0,64.0,20.0,
-38.528639,-68.137028,,,,,,1.3,,2.0,5.0,92.0,
-38.528639,-68.137028,,,,,,2.3,,11.0,7.0,82.0,
-38.528639,-68.137028,,,,,,2.5,,12.0,9.0,80.0,
-38.24375,-67.668167,,,,,,0.6,,11.0,79.0,10.0,
-38.24375,-67.668167,,,,,,1.4,,3.0,89.0,7.0,
-38.24375,-67.668167,,,,,,2.1,,3.0,83.0,14.0,
-38.821667,-67.342111,,,,,,2.3,,4.0,14.0,82.0,
-38.821667,-67.342111,,,,,,3.3,,13.0,12.0,75.0,
-38.821667,-67.342111,,,,,,4.8,,13.0,12.0,75.0,
-38.821667,-67.342111,,,,,,2.3,,4.0,14.0,83.0,
-37.216667,-70.616667,,,,,,10.7,,26.0,28.0,46.0,
-37.216667,-70.616667,,,,,,8.4,,36.0,27.0,37.0,
-37.216667,-70.616667,,,,,,5.1,,42.0,25.0,33.0,
-38.583639,-67.589333,,,,,,3.3,,17.0,14.0,69.0,
-38.583639,-67.589333,,,,,,5.0,,27.0,20.0,53.0,
-38.583639,-67.589333,,,,,,4.6,,16.0,22.0,62.0,
-38.17825,-67.954444,,,,,,1.6,,4.0,9.0,86.0,
-38.17825,-67.954444,,,,,,1.1,,4.0,10.0,86.0,
-38.17825,-67.954444,,,,,,0.7,,6.0,8.0,86.0,
-38.219056,-67.684361,,,,,,0.5,,5.0,11.0,84.0,
-38.219056,-67.684361,,,,,,0.7,,16.0,35.0,49.0,
-38.219056,-67.684361,,,,,,0.5,,7.0,26.0,67.0,
-38.453833,-68.048444,,,,,,1.8,,4.0,8.0,87.0,
-38.453833,-68.048444,,,,,,3.1,,14.0,11.0,75.0,
-38.453833,-68.048444,,,,,,4.0,,14.0,13.0,73.0,
-37.183333,-70.616667,,,,,,5.5,,6.0,14.0,81.0,
-34.102776,-60.416666,,,,,,24.1,6.2,21.0,64.0,16.0,
-34.102776,-60.416666,,,,,,20.5,6.2,25.0,63.0,13.0,
-34.102776,-60.416666,,,,,,9.8,6.5,27.0,58.0,15.0,
-34.102776,-60.416666,,,,,,5.8,6.6,32.0,53.0,14.0,
-34.102776,-60.416666,,,,,,5.4,6.7,40.0,48.0,12.0,
-34.102776,-60.416666,,,,,,4.5,6.8,39.0,47.0,14.0,
-34.102776,-60.416666,,,,,,2.6,6.9,26.0,54.0,20.0,
-34.102776,-60.416666,,,,,,1.4,6.9,23.0,55.0,22.0,
-34.102776,-60.416666,,,,,,1.0,7.0,20.0,57.0,22.0,
-39.673889,-68.450972,,,,,,2.0,,7.0,17.0,76.0,
-39.673889,-68.450972,,,,,,2.5,,21.0,31.0,49.0,
-39.673889,-68.450972,,,,,,2.1,,15.0,32.0,53.0,
-39.673889,-68.450972,,,,,,1.1,,12.0,26.0,62.0,
-39.673889,-68.450972,,,,,,0.5,,10.0,19.0,72.0,
-39.626306,-68.170806,,,,,,2.6,,9.0,18.0,74.0,
-39.626306,-68.170806,,,,,,2.7,,6.0,17.0,76.0,
-37.366667,-71.1,,,,,,214.3,,,,,
-37.366667,-71.1,,,,,,208.1,,,,,
-37.316667,-70.916667,,,,,,9.1,,9.0,27.0,64.0,
