cultivo_nombre,anio,departamento_nombre,coords,organic_carbon,ph,clay,silt,sand,Nino_lag1,Nino_lag2,Nino_lag3,Nino_lag4,Nino_lag5,Nino_lag6,Nino_lag7,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha
cebada,1983,Castelli,"(-57.839197091111096, -36.12718597777778)",11.61470588235294,7.788888888888889,30.066666666666663,31.244444444444444,38.86666666666667,0,0,0,0,1,1,1,70.0,0.0,0.0,0.0
girasol,1983,Castelli,"(-57.839197091111096, -36.12718597777778)",11.61470588235294,7.788888888888889,30.066666666666663,31.244444444444444,38.86666666666667,1,1,1,1,1,1,1,6400.0,5000.0,3000.0,600.0
trigo,1983,Castelli,"(-57.839197091111096, -36.12718597777778)",11.61470588235294,7.788888888888889,30.066666666666663,31.244444444444444,38.86666666666667,0,0,0,0,1,1,1,2600.0,2400.0,4320.0,1800.0
cebada,1983,Catriló,"(-63.46428557142858, -36.464285714285715)",5.985714285714286,,,,,0,0,0,0,1,1,1,200.0,70.0,70.0,1000.0
girasol,1983,Catriló,"(-63.46428557142858, -36.464285714285715)",5.985714285714286,,,,,1,1,1,1,1,1,1,11000.0,10230.0,9718.0,950.0
soja,1983,Catriló,"(-63.46428557142858, -36.464285714285715)",5.985714285714286,,,,,1,1,1,1,1,1,1,50.0,50.0,75.0,1500.0
trigo,1983,Catriló,"(-63.46428557142858, -36.464285714285715)",5.985714285714286,,,,,0,0,0,0,1,1,1,46000.0,42780.0,55000.0,1286.0
cebada,1983,Caucete,"(-67.4185, -31.5503)",1.715384615384615,8.653846153846153,15.307692307692308,34.84615384615385,50.0,0,0,0,0,1,1,1,130.0,50.0,40.0,800.0
girasol,1983,Cañuelas,"(-58.7, -35.016667)",6.625,9.075,30.75,50.25,19.25,1,1,1,1,1,1,1,2500.0,2500.0,3500.0,1400.0
soja,1983,Cañuelas,"(-58.7, -35.016667)",6.625,9.075,30.75,50.25,19.25,1,1,1,1,1,1,1,150.0,150.0,270.0,1800.0
trigo,1983,Cañuelas,"(-58.7, -35.016667)",6.625,9.075,30.75,50.25,19.25,0,0,0,0,1,1,1,4000.0,4000.0,11200.0,2800.0
cebada,1983,Cerrillos,"(-65.42057670476188, -24.9155660464762)",9.175238095238097,5.05,28.409523809523808,43.40952380952381,29.03921568627451,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0
trigo,1983,Cerrillos,"(-65.42057670476188, -24.9155660464762)",9.175238095238097,5.05,28.409523809523808,43.40952380952381,29.03921568627451,0,0,0,0,1,1,1,150.0,130.0,216.0,1662.0
cebada,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,0,0,0,0,1,1,1,1000.0,0.0,0.0,0.0
cebada,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,0,0,0,0,1,1,1,500.0,0.0,0.0,0.0
girasol,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,1,1,1,1,1,1,1,8000.0,7900.0,7900.0,1000.0
girasol,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,1,1,1,1,1,1,1,18000.0,11000.0,9900.0,900.0
girasol,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,1,1,1,1,1,1,1,11400.0,11400.0,12510.0,1097.0
soja,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,1,1,1,1,1,1,1,34600.0,34550.0,91350.0,2644.0
soja,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,1,1,1,1,1,1,1,400.0,400.0,400.0,1000.0
soja,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,1,1,1,1,1,1,1,1100.0,1100.0,1500.0,1364.0
trigo,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,0,0,0,0,1,1,1,33000.0,33000.0,66000.0,2000.0
trigo,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,0,0,0,0,1,1,1,1760.0,1640.0,1970.0,1201.0
trigo,1983,Chacabuco,"(-61.40576648275851, -34.17867342528738)",9.575478927203063,7.025363984674329,22.49344978165939,53.51528384279476,24.12663755458515,0,0,0,0,1,1,1,800.0,800.0,1080.0,1350.0
cebada,1983,Chapaleufú,"(-63.716666890000006, -35.18333311)",6.366666666666667,7.458333333333333,10.083333333333334,18.416666666666668,71.66666666666667,0,0,0,0,1,1,1,250.0,100.0,110.0,1100.0
girasol,1983,Chapaleufú,"(-63.716666890000006, -35.18333311)",6.366666666666667,7.458333333333333,10.083333333333334,18.416666666666668,71.66666666666667,1,1,1,1,1,1,1,23000.0,19400.0,22182.0,1143.0
soja,1983,Chapaleufú,"(-63.716666890000006, -35.18333311)",6.366666666666667,7.458333333333333,10.083333333333334,18.416666666666668,71.66666666666667,1,1,1,1,1,1,1,550.0,550.0,900.0,1636.0
trigo,1983,Chapaleufú,"(-63.716666890000006, -35.18333311)",6.366666666666667,7.458333333333333,10.083333333333334,18.416666666666668,71.66666666666667,0,0,0,0,1,1,1,30920.0,30300.0,42000.0,1386.0
cebada,1983,Chascomús,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665,0,0,0,0,1,1,1,900.0,0.0,0.0,0.0
girasol,1983,Chascomús,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665,1,1,1,1,1,1,1,2100.0,2000.0,1800.0,900.0
soja,1983,Chascomús,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665,1,1,1,1,1,1,1,100.0,100.0,200.0,2000.0
trigo,1983,Chascomús,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665,0,0,0,0,1,1,1,1800.0,1800.0,3420.0,1900.0
cebada,1983,Chicligasta,"(-65.63449391666668, -27.34576302777778)",6.12,6.158620689655172,9.676470588235292,33.588235294117645,56.794117647058826,0,0,0,0,1,1,1,50.0,0.0,0.0,0.0
cebada,1983,Chicoana,"(-65.43589746153847, -25.152243589230768)",11.146153846153847,6.533333333333334,20.53846153846154,40.23076923076923,39.23076923076923,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0
soja,1983,Chicoana,"(-65.43589746153847, -25.152243589230768)",11.146153846153847,6.533333333333334,20.53846153846154,40.23076923076923,39.23076923076923,1,1,1,1,1,1,1,70.0,70.0,140.0,2000.0
trigo,1983,Chicoana,"(-65.43589746153847, -25.152243589230768)",11.146153846153847,6.533333333333334,20.53846153846154,40.23076923076923,39.23076923076923,0,0,0,0,1,1,1,200.0,200.0,420.0,2100.0
cebada,1983,Chivilcoy,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742,0,0,0,0,1,1,1,2000.0,0.0,0.0,0.0
girasol,1983,Chivilcoy,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742,1,1,1,1,1,1,1,15000.0,15000.0,16500.0,1100.0
soja,1983,Chivilcoy,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742,1,1,1,1,1,1,1,20800.0,20800.0,46900.0,2255.0
trigo,1983,Chivilcoy,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742,0,0,0,0,1,1,1,30000.0,30000.0,72000.0,2400.0
cebada,1983,Chos Malal,"(-70.29304252380955, -37.20045195238096)",10.841666666666669,7.766666666666667,32.3,21.6,46.2,0,0,0,0,1,1,1,40.0,0.0,0.0,0.0
trigo,1983,Chos Malal,"(-70.29304252380955, -37.20045195238096)",10.841666666666669,7.766666666666667,32.3,21.6,46.2,0,0,0,0,1,1,1,60.0,60.0,51.0,850.0
cebada,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,0,0,0,0,1,1,1,250.0,0.0,0.0,0.0
cebada,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0
girasol,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,1,1,1,1,1,1,1,700.0,650.0,1040.0,1600.0
girasol,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,1,1,1,1,1,1,1,1000.0,1000.0,700.0,700.0
soja,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,1,1,1,1,1,1,1,18200.0,18150.0,49000.0,2700.0
soja,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,1,1,1,1,1,1,1,4000.0,4000.0,12000.0,3000.0
soja,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,1,1,1,1,1,1,1,700.0,700.0,950.0,1357.0
trigo,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,0,0,0,0,1,1,1,17000.0,16700.0,25050.0,1500.0
trigo,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,0,0,0,0,1,1,1,1000.0,1000.0,1200.0,1200.0
trigo,1983,Colón,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796,0,0,0,0,1,1,1,3000.0,3000.0,4000.0,1333.0
girasol,1983,Concepción,"(-58.24625817741942, -28.501555709677415)",3.832203389830509,5.825806451612903,9.258064516129032,10.53225806451613,80.46774193548387,1,1,1,1,1,1,1,140.0,80.0,54.0,675.0
soja,1983,Concepción,"(-58.24625817741942, -28.501555709677415)",3.832203389830509,5.825806451612903,9.258064516129032,10.53225806451613,80.46774193548387,1,1,1,1,1,1,1,3200.0,3200.0,6600.0,2063.0
girasol,1983,Concordia,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25,1,1,1,1,1,1,1,250.0,250.0,150.0,600.0
soja,1983,Concordia,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25,1,1,1,1,1,1,1,200.0,200.0,280.0,1400.0
trigo,1983,Concordia,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25,0,0,0,0,1,1,1,1000.0,1000.0,1300.0,1300.0
cebada,1983,Conesa,"(-64.49712079999998, -40.21564057733334)",3.74,7.959999999999999,10.857142857142858,28.785714285714285,60.42857142857143,0,0,0,0,1,1,1,420.0,149.0,123.0,826.0
cebada,1983,Confluencia,"(-68.84655698296291, -38.943154729999996)",2.7555555555555555,7.866216216216216,14.830188679245284,19.150943396226417,66.0,0,0,0,0,1,1,1,170.0,10.0,10.0,1000.0
cebada,1983,Conhelo,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,,0,0,0,0,1,1,1,900.0,440.0,507.0,1152.0
girasol,1983,Conhelo,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,,1,1,1,1,1,1,1,18000.0,15300.0,15300.0,1000.0
soja,1983,Conhelo,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,,1,1,1,1,1,1,1,100.0,100.0,170.0,1700.0
trigo,1983,Conhelo,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,,0,0,0,0,1,1,1,50000.0,47500.0,61700.0,1299.0
girasol,1983,Copo,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276,1,1,1,1,1,1,1,100.0,100.0,77.0,770.0
cebada,1983,Coronel Dorrego,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573,0,0,0,0,1,1,1,15500.0,14000.0,42000.0,3000.0
girasol,1983,Coronel Dorrego,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573,1,1,1,1,1,1,1,18000.0,18000.0,18000.0,1000.0
trigo,1983,Coronel Dorrego,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573,0,0,0,0,1,1,1,235000.0,232000.0,363000.0,1565.0
cebada,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,0,0,0,0,1,1,1,4300.0,2800.0,5600.0,2000.0
cebada,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,0,0,0,0,1,1,1,400.0,0.0,0.0,0.0
girasol,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,1,1,1,1,1,1,1,30000.0,30000.0,30000.0,1000.0
girasol,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,1,1,1,1,1,1,1,2700.0,2400.0,2160.0,900.0
soja,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,1,1,1,1,1,1,1,300.0,300.0,540.0,1800.0
trigo,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,0,0,0,0,1,1,1,144000.0,142500.0,270500.0,1898.0
trigo,1983,Coronel Pringles,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494,0,0,0,0,1,1,1,1400.0,1300.0,1940.0,1492.0
cebada,1983,Coronel de Marina Leonardo Rosales,"(-62.00113077272727, -38.777697999999994)",7.042857142857143,7.977272727272727,19.57894736842105,23.73684210526316,57.0,0,0,0,0,1,1,1,5700.0,3700.0,5200.0,1405.0
girasol,1983,Coronel de Marina Leonardo Rosales,"(-62.00113077272727, -38.777697999999994)",7.042857142857143,7.977272727272727,19.57894736842105,23.73684210526316,57.0,1,1,1,1,1,1,1,1500.0,1500.0,1050.0,700.0
trigo,1983,Coronel de Marina Leonardo Rosales,"(-62.00113077272727, -38.777697999999994)",7.042857142857143,7.977272727272727,19.57894736842105,23.73684210526316,57.0,0,0,0,0,1,1,1,68000.0,67700.0,101550.0,1500.0
cebada,1983,Cushamen,"(-71.08179489904764, -42.415794951428566)",20.40952380952381,7.784285714285715,25.142857142857142,14.642857142857142,60.35714285714285,0,0,0,0,1,1,1,30.0,0.0,0.0,0.0
trigo,1983,Cushamen,"(-71.08179489904764, -42.415794951428566)",20.40952380952381,7.784285714285715,25.142857142857142,14.642857142857142,60.35714285714285,0,0,0,0,1,1,1,50.0,50.0,50.0,1000.0
cebada,1983,Daireaux,"(-61.90186133333333, -36.56371008333333)",5.9750000000000005,8.799999999999999,16.5,29.5,54.083333333333336,0,0,0,0,1,1,1,5000.0,1500.0,2800.0,1867.0
girasol,1983,Daireaux,"(-61.90186133333333, -36.56371008333333)",5.9750000000000005,8.799999999999999,16.5,29.5,54.083333333333336,1,1,1,1,1,1,1,55000.0,52500.0,68250.0,1300.0
soja,1983,Daireaux,"(-61.90186133333333, -36.56371008333333)",5.9750000000000005,8.799999999999999,16.5,29.5,54.083333333333336,1,1,1,1,1,1,1,100.0,100.0,200.0,2000.0
trigo,1983,Daireaux,"(-61.90186133333333, -36.56371008333333)",5.9750000000000005,8.799999999999999,16.5,29.5,54.083333333333336,0,0,0,0,1,1,1,36000.0,36000.0,79200.0,2200.0
cebada,1983,Diamante,"(-60.456486400000045, -32.13530008275863)",9.444827586206896,7.2764827586206895,35.53900709219858,55.94285714285714,8.428571428571429,0,0,0,0,1,1,1,200.0,0.0,0.0,0.0
girasol,1983,Diamante,"(-60.456486400000045, -32.13530008275863)",9.444827586206896,7.2764827586206895,35.53900709219858,55.94285714285714,8.428571428571429,1,1,1,1,1,1,1,1500.0,1500.0,1050.0,700.0
soja,1983,Diamante,"(-60.456486400000045, -32.13530008275863)",9.444827586206896,7.2764827586206895,35.53900709219858,55.94285714285714,8.428571428571429,1,1,1,1,1,1,1,1250.0,1250.0,2100.0,1680.0
trigo,1983,Diamante,"(-60.456486400000045, -32.13530008275863)",9.444827586206896,7.2764827586206895,35.53900709219858,55.94285714285714,8.428571428571429,0,0,0,0,1,1,1,30800.0,30800.0,56600.0,1838.0
cebada,1983,Dolores,"(-57.49283902205886, -36.42384799705885)",23.40869565217391,8.344117647058823,40.774193548387096,38.83870967741935,20.41935483870968,0,0,0,0,1,1,1,60.0,0.0,0.0,0.0
girasol,1983,Dolores,"(-57.49283902205886, -36.42384799705885)",23.40869565217391,8.344117647058823,40.774193548387096,38.83870967741935,20.41935483870968,1,1,1,1,1,1,1,5000.0,4800.0,2400.0,500.0
trigo,1983,Dolores,"(-57.49283902205886, -36.42384799705885)",23.40869565217391,8.344117647058823,40.774193548387096,38.83870967741935,20.41935483870968,0,0,0,0,1,1,1,500.0,410.0,779.0,1900.0
cebada,1983,El Carmen,"(-65.054304177, -24.497715299999996)",8.16,7.444444444444445,18.0,40.85714285714285,41.142857142857146,0,0,0,0,1,1,1,600.0,0.0,0.0,0.0
soja,1983,El Carmen,"(-65.054304177, -24.497715299999996)",8.16,7.444444444444445,18.0,40.85714285714285,41.142857142857146,1,1,1,1,1,1,1,250.0,250.0,300.0,1200.0
trigo,1983,El Carmen,"(-65.054304177, -24.497715299999996)",8.16,7.444444444444445,18.0,40.85714285714285,41.142857142857146,0,0,0,0,1,1,1,280.0,280.0,580.0,2071.0
cebada,1983,El Cuy,"(-68.26295602240003, -39.72335792639998)",3.432,7.55,14.46,25.8,59.74,0,0,0,0,1,1,1,220.0,20.0,19.0,950.0
soja,1983,Eldorado,"(-54.44074207142859, -26.24988514285715)",6.246153846153846,5.526666666666666,48.125,32.25,20.125,1,1,1,1,1,1,1,1100.0,1100.0,1980.0,1800.0
girasol,1983,Esquina,"(-59.266664053892164, -30.081708670658667)",7.1006024096385545,6.925329341317365,23.86060606060606,31.206060606060607,44.93333333333333,1,1,1,1,1,1,1,200.0,150.0,114.0,760.0
soja,1983,Esquina,"(-59.266664053892164, -30.081708670658667)",7.1006024096385545,6.925329341317365,23.86060606060606,31.206060606060607,44.93333333333333,1,1,1,1,1,1,1,100.0,100.0,170.0,1700.0
cebada,1983,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,0,0,0,0,1,1,1,50.0,0.0,0.0,0.0
girasol,1983,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,1,1,1,1,1,1,1,2200.0,2000.0,1400.0,700.0
soja,1983,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,1,1,1,1,1,1,1,3000.0,2950.0,5100.0,1729.0
trigo,1983,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,0,0,0,0,1,1,1,4500.0,4500.0,7200.0,1600.0
cebada,1983,Famaillá,"(-65.44916650000002, -27.001944500000004)",8.2,5.9125,6.625,41.125,52.375,0,0,0,0,1,1,1,30.0,0.0,0.0,0.0
girasol,1983,Federación,"(-58.23400345483873, -30.57264085645163)",10.023333333333332,6.9393548387096775,28.97560975609756,52.926829268292686,18.02439024390244,1,1,1,1,1,1,1,300.0,300.0,180.0,600.0
trigo,1983,Federación,"(-58.23400345483873, -30.57264085645163)",10.023333333333332,6.9393548387096775,28.97560975609756,52.926829268292686,18.02439024390244,0,0,0,0,1,1,1,150.0,150.0,200.0,1333.0
girasol,1983,Federal,"(-58.811733656565664, -30.926178464646505)",12.707368421052632,6.974242424242425,39.896907216494846,58.93814432989691,1.1649484536082475,1,1,1,1,1,1,1,150.0,150.0,120.0,800.0
soja,1983,Federal,"(-58.811733656565664, -30.926178464646505)",12.707368421052632,6.974242424242425,39.896907216494846,58.93814432989691,1.1649484536082475,1,1,1,1,1,1,1,70.0,70.0,100.0,1429.0
trigo,1983,Federal,"(-58.811733656565664, -30.926178464646505)",12.707368421052632,6.974242424242425,39.896907216494846,58.93814432989691,1.1649484536082475,0,0,0,0,1,1,1,300.0,300.0,400.0,1333.0
trigo,1983,Feliciano,"(-58.69866060384614, -30.46000000000001)",11.718421052631578,6.9884615384615385,38.935064935064936,59.36363636363637,1.896103896103896,0,0,0,0,1,1,1,100.0,100.0,100.0,1000.0
girasol,1983,Figueroa,"(-63.51332031199999, -27.416665158000004)",9.606666666666666,7.766666666666667,26.4,44.46666666666667,28.866666666666667,1,1,1,1,1,1,1,150.0,150.0,117.0,780.0
trigo,1983,Figueroa,"(-63.51332031199999, -27.416665158000004)",9.606666666666666,7.766666666666667,26.4,44.46666666666667,28.866666666666667,0,0,0,0,1,1,1,138.0,138.0,193.0,1399.0
cebada,1983,Futaleufú,"(-71.44073444833332, -42.91802834666667)",25.34166666666667,6.504285714285714,18.72222222222222,22.944444444444443,58.44444444444444,0,0,0,0,1,1,1,70.0,0.0,0.0,0.0
cebada,1983,Gaiman,"(-65.854681, -43.343472500000004)",10.05,8.1,,,,0,0,0,0,1,1,1,75.0,0.0,0.0,0.0
cebada,1983,Garay,"(-60.0, -31.0)",3.0625,7.125,24.25,62.625,13.375,0,0,0,0,1,1,1,200.0,0.0,0.0,0.0
girasol,1983,Garay,"(-60.0, -31.0)",3.0625,7.125,24.25,62.625,13.375,1,1,1,1,1,1,1,500.0,500.0,500.0,1000.0
soja,1983,Garay,"(-60.0, -31.0)",3.0625,7.125,24.25,62.625,13.375,1,1,1,1,1,1,1,1000.0,1000.0,1800.0,1800.0
