,cultivo_nombre,anio,departamento_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha,coords,organic_carbon,ph,clay,silt,sand
141,mijo,1983,Adolfo Alsina,3200.0,0.0,0.0,0.0,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855
142,trigo,1983,Adolfo Alsina,123000.0,119000.0,214200.0,1800.0,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855
143,trigo,1983,Adolfo Alsina,2500.0,2500.0,7640.0,3056.0,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855
144,Alpiste,1983,Adolfo Gonzales Chaves,3000.0,3000.0,1800.0,600.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
145,Avena,1983,Adolfo Gonzales Chaves,12000.0,6000.0,8400.0,1400.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
146,Cebada cervecera,1983,Adolfo Gonzales Chaves,1000.0,1000.0,2000.0,2000.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
147,Cebada forrajera,1983,Adolfo Gonzales Chaves,1000.0,0.0,0.0,0.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
148,Centeno,1983,Adolfo Gonzales Chaves,500.0,0.0,0.0,0.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
149,Girasol,1983,Adolfo Gonzales Chaves,17000.0,17000.0,15300.0,900.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
150,Lino,1983,Adolfo Gonzales Chaves,5300.0,5300.0,4200.0,792.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
151,Maíz,1983,Adolfo Gonzales Chaves,4000.0,0.0,0.0,0.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
152,Papa total,1983,Adolfo Gonzales Chaves,15.0,15.0,75.0,5000.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
153,Soja total,1983,Adolfo Gonzales Chaves,50.0,50.0,90.0,1800.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
154,Sorgo,1983,Adolfo Gonzales Chaves,1000.0,0.0,0.0,0.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
155,Trigo candeal,1983,Adolfo Gonzales Chaves,7000.0,7000.0,14000.0,2000.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
156,Trigo total,1983,Adolfo Gonzales Chaves,77000.0,77000.0,152600.0,1982.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
157,avena,1983,Adolfo Gonzales Chaves,12000.0,6000.0,8400.0,1400.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
158,cebada,1983,Adolfo Gonzales Chaves,2000.0,1000.0,2000.0,2000.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
159,centeno,1983,Adolfo Gonzales Chaves,500.0,,,,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
160,girasol,1983,Adolfo Gonzales Chaves,17000.0,17000.0,15300.0,900.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
161,maíz,1983,Adolfo Gonzales Chaves,4000.0,0.0,0.0,0.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
162,soja,1983,Adolfo Gonzales Chaves,50.0,50.0,90.0,1800.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
163,trigo,1983,Adolfo Gonzales Chaves,77000.0,77000.0,152600.0,1982.0,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6
164,Algodón,1983,Aguirre,140.0,140.0,126.0,900.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
165,Centeno,1983,Aguirre,500.0,0.0,0.0,0.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
166,Maíz,1983,Aguirre,370.0,370.0,555.0,1500.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
167,Sorgo,1983,Aguirre,506.0,506.0,1113.0,2200.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
168,Trigo total,1983,Aguirre,196.0,196.0,235.0,1199.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
169,centeno,1983,Aguirre,500.0,,,,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
170,maíz,1983,Aguirre,370.0,370.0,555.0,1500.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
171,trigo,1983,Aguirre,196.0,196.0,235.0,1199.0,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817
172,cebada,1983,Albardón,35.0,0.0,0.0,0.0,"(-68.3878, -31.2156)",1.4,8.45,8.0,4.5,87.5
173,maíz,1983,Albardón,40.0,23.0,40.0,1739.0,"(-68.3878, -31.2156)",1.4,8.45,8.0,4.5,87.5
174,Algodón,1983,Alberdi,455.0,455.0,387.0,851.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
175,Girasol,1983,Alberdi,300.0,300.0,240.0,800.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
176,Maíz,1983,Alberdi,280.0,280.0,420.0,1500.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
177,Sorgo,1983,Alberdi,8000.0,8000.0,17600.0,2200.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
178,Trigo total,1983,Alberdi,79.0,79.0,95.0,1203.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
179,girasol,1983,Alberdi,300.0,300.0,240.0,800.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
180,maíz,1983,Alberdi,280.0,280.0,420.0,1500.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
181,trigo,1983,Alberdi,79.0,79.0,95.0,1203.0,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485
182,Avena,1983,Alberti,13000.0,3000.0,3600.0,1200.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
183,Cebada forrajera,1983,Alberti,2000.0,0.0,0.0,0.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
184,Centeno,1983,Alberti,1000.0,0.0,0.0,0.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
185,Girasol,1983,Alberti,8500.0,8500.0,9350.0,1100.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
186,Lino,1983,Alberti,50.0,50.0,50.0,1000.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
187,Maíz,1983,Alberti,20000.0,20000.0,92000.0,4600.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
188,Soja total,1983,Alberti,11600.0,11600.0,23500.0,2026.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
189,Sorgo,1983,Alberti,900.0,900.0,3200.0,3556.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
190,Trigo total,1983,Alberti,30000.0,30000.0,69000.0,2300.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
191,avena,1983,Alberti,13000.0,3000.0,3600.0,1200.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
192,cebada,1983,Alberti,2000.0,0.0,0.0,0.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
193,centeno,1983,Alberti,1000.0,,,,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
194,girasol,1983,Alberti,8500.0,8500.0,9350.0,1100.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
195,maíz,1983,Alberti,20000.0,20000.0,92000.0,4600.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
196,soja,1983,Alberti,11600.0,11600.0,23500.0,2026.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
197,trigo,1983,Alberti,30000.0,30000.0,69000.0,2300.0,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909
198,cebada,1983,Andalgalá,50.0,0.0,0.0,0.0,"(-66.05, -27.6)",1.0,8.3,2.0,30.75,67.25
199,Ajo,1983,Anta,5.0,5.0,22.0,4400.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
200,Avena,1983,Anta,660.0,200.0,200.0,1000.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
201,Cebada forrajera,1983,Anta,200.0,0.0,0.0,0.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
202,Cebolla total,1983,Anta,300.0,300.0,5100.0,17000.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
203,Cártamo,1983,Anta,5000.0,4990.0,2500.0,501.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
204,Maíz,1983,Anta,6000.0,6000.0,16500.0,2750.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
205,Naranja,1983,Anta,10.0,10.0,130.0,13000.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
206,Papa total,1983,Anta,110.0,110.0,625.0,5682.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
207,Poroto seco,1983,Anta,41000.0,34250.0,33250.0,971.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
208,Soja total,1983,Anta,26000.0,25600.0,56000.0,2188.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
209,Sorgo,1983,Anta,13000.0,12450.0,34900.0,2803.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
210,Trigo total,1983,Anta,2700.0,2630.0,6100.0,2319.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
211,avena,1983,Anta,660.0,200.0,200.0,1000.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
212,cebada,1983,Anta,200.0,0.0,0.0,0.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
213,maíz,1983,Anta,6000.0,6000.0,16500.0,2750.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
214,soja,1983,Anta,26000.0,25600.0,56000.0,2188.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
215,trigo,1983,Anta,2700.0,2630.0,6100.0,2319.0,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.234875444839854,41.99288256227758,36.4963768115942
216,avena,1983,Apóstoles,200.0,30.0,42.0,1400.0,"(-55.72893340909093, -27.928929136363628)",20.331818181818186,4.968999999999999,61.38095238095238,27.33333333333333,11.38095238095238
217,maní,1983,Apóstoles,10.0,10.0,9.0,900.0,"(-55.72893340909093, -27.928929136363628)",20.331818181818186,4.968999999999999,61.38095238095238,27.33333333333333,11.38095238095238
218,maíz,1983,Apóstoles,2800.0,2800.0,3080.0,1100.0,"(-55.72893340909093, -27.928929136363628)",20.331818181818186,4.968999999999999,61.38095238095238,27.33333333333333,11.38095238095238
219,soja,1983,Apóstoles,520.0,520.0,800.0,1538.0,"(-55.72893340909093, -27.928929136363628)",20.331818181818186,4.968999999999999,61.38095238095238,27.33333333333333,11.38095238095238
220,Ajo,1983,Arrecifes,10.0,10.0,38.0,3800.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
221,Alpiste,1983,Arrecifes,70.0,70.0,70.0,1000.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
222,Avena,1983,Arrecifes,750.0,0.0,0.0,0.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
223,Cebada forrajera,1983,Arrecifes,100.0,0.0,0.0,0.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
224,Centeno,1983,Arrecifes,50.0,0.0,0.0,0.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
225,Girasol,1983,Arrecifes,500.0,500.0,700.0,1400.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
226,Lino,1983,Arrecifes,100.0,100.0,100.0,1000.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
227,Maíz,1983,Arrecifes,19000.0,18700.0,74000.0,3957.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
228,Soja total,1983,Arrecifes,32800.0,32700.0,83300.0,2547.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
229,Sorgo,1983,Arrecifes,300.0,300.0,1050.0,3500.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
230,Trigo total,1983,Arrecifes,33000.0,31000.0,62000.0,2000.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
231,avena,1983,Arrecifes,750.0,,,,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
232,cebada,1983,Arrecifes,100.0,0.0,0.0,0.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
233,centeno,1983,Arrecifes,50.0,,,,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
234,girasol,1983,Arrecifes,500.0,500.0,700.0,1400.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
235,maíz,1983,Arrecifes,19000.0,18700.0,74000.0,3957.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
236,soja,1983,Arrecifes,32800.0,32700.0,83300.0,2547.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
237,trigo,1983,Arrecifes,33000.0,31000.0,62000.0,2000.0,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992
238,Maíz,1983,Atamisqui,100.0,100.0,140.0,1400.0,"(-64.01, -28.783333333333328)",7.633333333333334,6.6000000000000005,22.11111111111111,26.11111111111111,51.77777777777778
239,Trigo total,1983,Atamisqui,40.0,40.0,48.0,1200.0,"(-64.01, -28.783333333333328)",7.633333333333334,6.6000000000000005,22.11111111111111,26.11111111111111,51.77777777777778
240,maíz,1983,Atamisqui,100.0,100.0,140.0,1400.0,"(-64.01, -28.783333333333328)",7.633333333333334,6.6000000000000005,22.11111111111111,26.11111111111111,51.77777777777778
241,trigo,1983,Atamisqui,40.0,40.0,48.0,1200.0,"(-64.01, -28.783333333333328)",7.633333333333334,6.6000000000000005,22.11111111111111,26.11111111111111,51.77777777777778
242,avena,1983,Atreucó,29000.0,9570.0,10048.0,1050.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
243,cebada,1983,Atreucó,340.0,220.0,256.0,1164.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
244,centeno,1983,Atreucó,23000.0,6440.0,3864.0,600.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
245,girasol,1983,Atreucó,9000.0,8370.0,7533.0,900.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
246,maíz,1983,Atreucó,30000.0,9000.0,16200.0,1800.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
247,mijo,1983,Atreucó,5400.0,1075.0,1188.0,1105.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
248,soja,1983,Atreucó,50.0,50.0,80.0,1600.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
249,trigo,1983,Atreucó,68000.0,64600.0,77500.0,1200.0,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333
250,Ajo,1983,Avellaneda,7.0,7.0,47.0,6714.0,"(-66.02814601914288, -37.70580970485714)",3.767647058823529,7.720000000000001,12.911764705882351,24.352941176470587,62.794117647058826
251,Algodón,1983,Avellaneda,2840.0,2700.0,2295.0,850.0,"(-66.02814601914288, -37.70580970485714)",3.767647058823529,7.720000000000001,12.911764705882351,24.352941176470587,62.794117647058826
252,Avena,1983,Avellaneda,370.0,220.0,384.0,1745.0,"(-66.02814601914288, -37.70580970485714)",3.767647058823529,7.720000000000001,12.911764705882351,24.352941176470587,62.794117647058826
